session_id,timestamp,scenario,audio_rms,audio_peak,audio_zcr,audio_spectral_centroid_hz,audio_mfcc_mean,audio_anomaly,accel_magnitude_mean,accel_std,accel_max,jerk_mean,motion_anomaly,speed_kmh,route_deviation_m,distance_from_safe_zone_m,hour_of_day,night,minutes_since_checkin,incident_history,user_trigger,user_reported_unsafe,distress_label,label_source
RN-01010,2026-08-26T06:52:00,exercise_running,0.0548,0.1842,0.0345,1954.4,-15.47,0,4.635,2.602,15.417,9.143,0,15.09,35.6,137.4,6,0,9.9,0,0,0,0,controlled_simulation
RN-00194,2026-08-11T11:13:05,normal_day_walk,0.0456,0.147,0.1042,2407.2,-21.325,0,3.865,0.693,5.689,3.185,0,6.89,11.5,40.2,11,0,29.1,0,0,0,0,controlled_simulation
RN-00441,2026-08-24T00:53:29,normal_night_walk,0.0723,0.1544,0.0717,1439.5,-16.317,0,3.244,1.513,2.943,3.707,0,1.1,40.4,283.9,0,1,29.0,1,0,0,0,controlled_simulation
RN-00574,2026-08-24T05:44:14,normal_night_walk,0.0508,0.2464,0.0858,1156.0,-23.139,0,3.129,0.924,7.897,1.369,0,3.96,18.7,162.5,5,0,36.5,0,0,0,0,controlled_simulation
RN-00947,2026-08-18T06:56:30,exercise_running,0.0487,0.4756,0.0871,1978.1,-18.896,0,6.647,1.922,13.116,10.416,0,9.18,14.7,139.9,6,0,37.6,1,0,0,0,controlled_simulation
RN-00998,2026-08-21T12:38:32,exercise_running,0.0811,0.0858,0.0943,1955.8,-12.534,0,6.122,2.637,12.987,9.113,0,16.47,15.3,21.5,12,0,45.9,0,0,0,0,controlled_simulation
RN-00504,2026-08-10T02:55:51,normal_night_walk,0.0532,0.1974,0.0858,2034.9,-17.008,0,3.271,1.043,6.908,2.488,0,2.56,7.0,219.9,2,1,33.1,0,0,0,0,controlled_simulation
RN-00606,2026-08-03T01:21:26,normal_night_walk,0.0421,0.2377,0.0708,1489.2,-14.0,0,2.761,1.887,8.332,1.788,0,3.06,1.9,120.8,1,1,9.3,0,0,0,0,controlled_simulation
RN-01717,2026-08-12T05:41:05,simulated_help_call,0.2662,0.715,0.2657,3845.3,-9.398,1,2.974,1.294,8.199,2.79,0,6.08,497.2,479.1,5,0,52.3,0,0,0,1,controlled_simulation
RN-01164,2026-08-31T12:59:49,social_shout_laughter,0.2294,0.5095,0.1481,2640.7,-16.538,1,4.199,0.835,6.016,3.109,0,2.05,13.1,224.6,12,0,14.6,0,0,0,0,controlled_simulation
RN-01787,2026-08-21T08:08:00,simulated_fall,0.1069,0.4849,0.0389,1661.3,-16.601,0,19.453,5.265,28.817,20.308,1,7.58,165.9,230.8,8,0,82.4,1,0,1,1,controlled_simulation
RN-00847,2026-08-12T07:24:35,normal_commute,0.0636,0.0813,0.0704,2004.0,-17.499,0,3.914,1.172,7.804,5.34,0,19.19,65.0,186.1,7,0,21.1,0,0,0,0,controlled_simulation
RN-00004,2026-08-01T19:33:33,normal_day_walk,0.0465,0.1353,0.0379,1699.3,-17.186,0,2.952,1.623,5.768,4.162,0,5.52,26.8,8.9,19,0,19.2,0,0,0,0,controlled_simulation
RN-01287,2026-08-26T17:29:58,minor_route_deviation,0.0543,0.1415,0.0343,1967.6,-10.299,0,3.791,1.461,6.071,0.603,0,4.98,71.5,220.0,17,0,56.5,0,0,0,0,controlled_simulation
RN-01223,2026-08-21T20:59:31,social_shout_laughter,0.1654,0.7763,0.1505,2137.3,-17.634,1,3.712,1.0,7.909,3.264,0,5.01,25.1,130.4,20,0,14.6,0,0,0,0,controlled_simulation
RN-00468,2026-08-20T00:07:22,normal_night_walk,0.0598,0.2686,0.0913,1843.6,-18.963,0,3.699,0.2,8.783,2.33,0,4.36,21.7,314.4,0,1,13.3,1,0,0,0,controlled_simulation
RN-00322,2026-08-18T16:02:48,normal_day_walk,0.0294,0.157,0.1143,1968.5,-17.593,0,3.125,0.921,10.463,3.576,0,4.64,8.1,198.9,16,0,28.1,0,0,0,0,controlled_simulation
RN-00006,2026-08-06T11:57:05,normal_day_walk,0.0466,0.1809,0.0694,1814.1,-26.437,0,3.633,1.256,8.831,2.882,0,4.35,12.7,32.4,11,0,33.8,1,0,0,0,controlled_simulation
RN-00223,2026-08-18T11:30:32,normal_day_walk,0.0839,0.2534,0.1058,1083.2,-13.366,0,2.515,1.299,6.015,1.578,0,4.72,23.7,116.0,11,0,13.3,0,0,0,0,controlled_simulation
RN-01375,2026-08-22T13:36:18,minor_route_deviation,0.0706,0.3353,0.0902,2448.8,-13.902,0,3.625,1.148,9.185,2.48,0,6.64,128.6,272.0,13,0,57.6,0,0,0,0,controlled_simulation
RN-00548,2026-08-15T22:18:52,normal_night_walk,0.0568,0.167,0.0476,1703.6,-22.701,0,3.969,2.303,8.339,2.118,0,6.01,28.8,133.7,22,1,15.8,0,0,0,0,controlled_simulation
RN-00229,2026-08-14T08:28:43,normal_day_walk,0.085,0.1737,0.0702,2465.3,-17.742,0,2.617,1.004,4.545,4.708,0,7.41,21.3,18.9,8,0,1.0,1,0,0,0,controlled_simulation
RN-00040,2026-08-01T13:06:16,normal_day_walk,0.0476,0.2754,0.0699,978.4,-19.552,0,2.263,0.256,10.722,6.059,0,5.48,9.3,182.4,13,0,15.4,1,0,0,0,controlled_simulation
RN-00543,2026-08-30T22:59:06,normal_night_walk,0.0307,0.2404,0.0755,1271.7,-19.041,0,3.658,0.515,3.366,4.246,0,4.25,27.5,171.7,22,1,42.2,0,0,0,0,controlled_simulation
RN-00243,2026-08-14T07:55:20,normal_day_walk,0.0241,0.1035,0.0804,1388.1,-20.451,0,3.576,1.682,8.13,3.675,0,2.81,28.0,33.5,7,0,54.6,0,0,0,0,controlled_simulation
RN-00899,2026-08-16T09:10:04,normal_commute,0.0627,0.2457,0.0572,1732.5,-19.659,0,3.984,2.037,9.936,2.894,0,21.07,12.4,235.1,9,0,42.9,0,0,0,0,controlled_simulation
RN-01134,2026-08-14T18:11:35,social_shout_laughter,0.19,0.5704,0.1507,3310.3,-14.676,1,2.84,0.727,5.237,3.416,0,7.94,14.0,214.7,18,0,37.8,0,0,0,0,controlled_simulation
RN-01449,2026-08-10T13:22:16,sudden_phone_drop,0.056,0.1534,0.0603,1066.5,-24.385,0,9.0,4.161,25.262,9.0,1,6.02,28.6,240.8,13,0,41.0,0,0,0,0,controlled_simulation
RN-01869,2026-08-23T04:40:01,simulated_distress_combined,0.2765,0.8526,0.257,3364.2,-10.052,1,19.489,8.131,33.214,23.023,1,6.54,365.3,568.7,4,1,140.2,1,0,1,1,controlled_simulation
RN-00843,2026-08-05T19:02:23,normal_commute,0.0807,0.1654,0.0718,1778.6,-12.312,0,3.511,1.527,9.31,3.637,0,26.08,14.3,315.1,19,0,35.1,0,0,0,0,controlled_simulation
RN-01419,2026-08-02T22:14:11,sudden_phone_drop,0.0545,0.1934,0.0494,2064.8,-14.588,0,16.557,4.645,22.866,17.844,1,4.98,0.0,95.8,22,1,32.8,0,0,0,0,controlled_simulation
RN-01654,2026-08-03T05:39:38,simulated_help_call,0.1875,0.7173,0.1987,2396.0,-12.471,1,1.142,0.819,7.763,2.548,0,4.38,337.7,436.9,5,0,49.0,0,0,0,1,controlled_simulation
RN-01970,2026-08-09T18:59:15,manual_sos_simulation,0.0535,0.2568,0.0835,1413.3,-28.175,0,3.061,0.949,12.077,4.702,0,5.98,401.9,409.4,18,0,12.2,1,1,1,1,controlled_simulation
RN-00662,2026-08-26T03:55:06,normal_night_walk,0.0569,0.0816,0.0899,1128.2,-17.342,0,2.783,0.782,9.648,2.39,0,8.05,15.6,401.1,3,1,1.0,0,0,0,0,controlled_simulation
RN-01211,2026-08-30T13:46:33,social_shout_laughter,0.2087,0.7163,0.1688,3503.0,-19.813,1,4.534,0.681,7.737,3.008,0,8.78,17.9,5.0,13,0,1.0,0,0,0,0,controlled_simulation
RN-00315,2026-08-02T15:42:37,normal_day_walk,0.0604,0.2347,0.0695,1429.7,-20.552,0,2.056,0.606,10.849,3.422,0,2.14,0.0,178.2,15,0,10.3,0,0,0,0,controlled_simulation
RN-00692,2026-08-29T18:40:21,normal_commute,0.0443,0.2935,0.0592,1551.8,-15.177,0,2.21,1.34,8.548,1.105,0,17.49,0.0,159.8,18,0,20.5,0,0,0,0,controlled_simulation
RN-01504,2026-08-21T00:15:24,suspicious_night_deviation,0.0474,0.1688,0.0822,1793.9,-13.159,0,2.748,1.475,4.984,2.955,0,3.64,488.2,320.8,0,1,51.3,3,0,0,0,controlled_simulation
RN-00425,2026-08-05T01:21:14,normal_night_walk,0.0745,0.1261,0.0792,1330.6,-10.32,0,3.115,0.668,10.614,4.386,0,8.73,16.5,69.5,1,1,4.0,0,0,0,0,controlled_simulation
RN-00595,2026-08-03T04:47:25,normal_night_walk,0.0595,0.211,0.0674,2677.2,-8.577,0,3.59,0.758,4.208,3.315,0,2.78,51.9,86.0,4,1,12.4,0,0,0,0,controlled_simulation
RN-01964,2026-08-26T15:17:59,manual_sos_simulation,0.0388,0.3368,0.0711,1637.5,-12.269,0,4.134,0.975,7.03,5.294,0,6.95,240.6,362.6,15,0,37.4,0,1,1,1,controlled_simulation
RN-00623,2026-08-18T21:31:12,normal_night_walk,0.0662,0.2635,0.0345,1548.0,-22.031,0,4.14,1.1,9.541,2.195,0,3.0,12.5,84.1,21,0,27.1,0,0,0,0,controlled_simulation
RN-01171,2026-08-20T06:04:40,social_shout_laughter,0.1887,0.6091,0.1298,2835.0,-15.975,1,3.421,0.729,7.411,2.827,0,7.68,19.9,130.6,6,0,11.0,0,0,0,0,controlled_simulation
RN-01044,2026-08-27T22:01:21,exercise_running,0.092,0.08,0.0569,922.2,-20.657,0,8.056,1.769,14.132,5.157,0,9.87,9.8,47.4,22,1,34.6,0,0,0,0,controlled_simulation
RN-00228,2026-08-21T10:33:30,normal_day_walk,0.0914,0.1832,0.1098,1556.2,-18.636,0,2.367,1.529,8.762,3.872,0,3.87,5.6,234.7,10,0,23.9,0,0,0,0,controlled_simulation
RN-01118,2026-08-19T07:25:24,exercise_running,0.0303,0.2388,0.068,2181.9,-21.15,0,6.636,1.503,13.824,7.314,0,9.89,20.2,89.4,7,0,1.0,0,0,0,0,controlled_simulation
RN-01332,2026-08-24T20:20:29,minor_route_deviation,0.065,0.3057,0.0947,1745.1,-14.842,0,1.439,1.226,5.636,3.609,0,3.49,181.3,231.9,20,0,19.0,0,0,0,0,controlled_simulation
RN-01316,2026-08-01T08:34:15,minor_route_deviation,0.0342,0.225,0.0788,2690.3,-10.153,0,1.507,0.841,8.035,3.447,0,8.14,99.2,427.0,8,0,24.3,0,0,0,0,controlled_simulation
RN-00067,2026-08-24T22:21:00,normal_day_walk,0.0577,0.2088,0.0686,2359.5,-21.222,0,3.307,1.256,7.193,4.745,0,5.2,52.2,16.0,22,1,51.5,0,0,0,0,controlled_simulation
RN-00025,2026-08-10T13:40:53,normal_day_walk,0.06,0.0811,0.0975,1912.2,-14.199,0,1.121,1.119,6.556,3.551,0,2.12,6.9,179.6,13,0,34.4,1,0,0,0,controlled_simulation
RN-00145,2026-08-26T18:56:03,normal_day_walk,0.015,0.1496,0.1123,1967.6,-13.868,0,3.532,0.927,11.371,3.016,0,4.09,13.7,95.9,18,0,9.0,1,0,0,0,controlled_simulation
RN-00537,2026-08-16T22:28:10,normal_night_walk,0.0363,0.1397,0.02,2025.9,-10.647,0,3.922,1.553,9.706,2.816,0,4.26,40.5,226.3,22,1,1.0,0,0,0,0,controlled_simulation
RN-00812,2026-08-01T13:48:00,normal_commute,0.0786,0.2673,0.0791,1625.9,-8.473,0,3.851,0.506,4.828,3.199,0,21.25,42.8,65.7,13,0,30.5,0,0,0,0,controlled_simulation
RN-01467,2026-08-27T18:18:13,sudden_phone_drop,0.0389,0.0826,0.0946,2031.0,-18.777,0,10.835,5.83,24.895,21.471,1,6.31,28.7,274.0,18,0,56.0,0,0,0,0,controlled_simulation
RN-00086,2026-08-26T06:40:52,normal_day_walk,0.0504,0.1536,0.0894,1342.9,-11.357,0,4.025,0.493,9.224,2.544,0,5.84,12.7,94.4,6,0,17.6,0,0,0,0,controlled_simulation
RN-01661,2026-08-22T22:10:21,simulated_help_call,0.3263,0.9371,0.2399,2506.3,-14.795,1,2.912,1.711,11.626,2.235,0,7.19,223.4,351.7,22,1,58.0,0,0,0,1,controlled_simulation
RN-01646,2026-08-06T01:25:17,suspicious_night_deviation,0.073,0.1051,0.0762,1343.1,-22.913,0,1.666,0.916,7.748,2.872,0,4.95,351.9,695.7,1,1,71.7,2,0,0,0,controlled_simulation
RN-01805,2026-08-16T12:30:03,simulated_fall,0.03,0.2562,0.0719,1298.4,-16.293,0,24.529,5.317,31.996,21.941,1,8.3,168.0,80.6,12,0,67.9,0,0,0,1,controlled_simulation
RN-01818,2026-08-22T17:10:15,simulated_fall,0.0597,0.2195,0.0719,1526.0,-15.701,0,19.638,7.799,31.227,26.796,1,7.79,124.8,144.0,17,0,80.1,0,0,1,1,controlled_simulation
RN-01577,2026-08-22T21:24:04,suspicious_night_deviation,0.0667,0.1123,0.0824,2030.8,-12.244,0,3.131,1.39,6.834,3.948,0,4.05,392.7,287.7,21,0,64.4,0,0,0,0,controlled_simulation
RN-01145,2026-08-06T19:59:31,social_shout_laughter,0.1999,0.4678,0.1804,3511.6,-20.771,1,3.552,1.384,8.538,2.833,0,3.33,30.5,241.6,19,0,16.1,0,0,0,0,controlled_simulation
RN-00363,2026-08-20T08:42:00,normal_day_walk,0.0607,0.1882,0.0416,1317.3,-20.589,0,3.354,1.559,6.302,2.666,0,6.05,17.2,239.9,8,0,70.7,0,0,0,0,controlled_simulation
RN-01612,2026-08-21T01:56:32,suspicious_night_deviation,0.0562,0.2344,0.1343,3026.3,-14.342,0,2.978,1.414,8.733,4.379,0,2.98,427.4,771.7,1,1,121.2,0,0,0,0,controlled_simulation
RN-01866,2026-08-23T21:44:03,simulated_distress_combined,0.294,0.907,0.2179,2996.8,-13.609,1,19.944,5.127,32.089,25.106,1,7.2,510.5,775.1,21,0,110.6,2,0,1,1,controlled_simulation
RN-01027,2026-08-16T14:24:53,exercise_running,0.0629,0.3994,0.0658,1575.6,-12.811,0,6.154,3.216,14.444,7.581,0,11.37,20.1,112.8,14,0,1.0,0,0,0,0,controlled_simulation
RN-01031,2026-08-31T06:55:34,exercise_running,0.0835,0.2116,0.0368,2385.7,-22.174,0,7.311,2.289,13.741,8.838,0,11.73,42.1,60.2,6,0,25.7,0,0,0,0,controlled_simulation
RN-01304,2026-08-14T12:31:33,minor_route_deviation,0.0418,0.1412,0.0812,700.0,-18.503,0,3.042,1.082,5.504,1.224,0,7.07,87.5,335.8,12,0,15.0,1,0,0,0,controlled_simulation
RN-01356,2026-08-09T20:35:55,minor_route_deviation,0.0734,0.1854,0.0789,1227.8,-15.507,0,2.512,1.102,7.018,4.671,0,3.85,210.4,381.7,20,0,15.0,0,0,0,0,controlled_simulation
RN-01731,2026-08-17T03:02:11,simulated_help_call,0.2108,0.9096,0.2127,2750.0,-12.378,1,4.581,0.902,6.756,4.751,0,1.09,422.2,659.1,3,1,74.9,0,0,1,1,controlled_simulation
RN-00666,2026-08-12T04:16:32,normal_night_walk,0.077,0.0899,0.0749,2059.6,-25.571,0,1.43,1.859,8.125,3.545,0,8.18,23.6,20.0,4,1,19.2,0,0,0,0,controlled_simulation
RN-00365,2026-08-22T09:31:25,normal_day_walk,0.0523,0.1406,0.1021,2197.0,-20.066,0,2.29,1.762,8.433,3.687,0,7.01,13.6,106.0,9,0,7.7,1,0,0,0,controlled_simulation
RN-00078,2026-08-30T13:01:35,normal_day_walk,0.0337,0.1861,0.0955,2548.3,-11.615,0,3.494,0.823,7.553,3.685,0,6.01,25.9,90.5,13,0,4.8,0,0,0,0,controlled_simulation
RN-00028,2026-08-02T06:25:34,normal_day_walk,0.0454,0.1051,0.089,2444.3,-19.714,0,2.611,1.25,7.122,3.394,0,4.76,0.0,223.5,6,0,14.1,0,0,0,0,controlled_simulation
RN-01437,2026-08-12T12:07:09,sudden_phone_drop,0.0317,0.1855,0.0749,2121.2,-16.95,0,15.133,4.768,22.481,17.852,1,2.39,17.3,5.0,12,0,47.3,0,0,0,0,controlled_simulation
RN-00526,2026-08-05T22:36:11,normal_night_walk,0.0669,0.1976,0.0341,2074.7,-19.656,0,2.535,1.408,10.963,2.299,0,6.89,30.3,134.4,22,1,28.9,0,0,0,0,controlled_simulation
RN-01835,2026-08-08T22:46:30,simulated_fall,0.0929,0.4605,0.089,1355.8,-18.553,0,18.15,4.193,30.677,22.221,1,6.39,278.0,130.6,22,1,96.7,1,0,1,1,controlled_simulation
RN-00056,2026-08-04T21:48:50,normal_day_walk,0.0591,0.2463,0.1111,1655.9,-30.508,0,2.2,0.69,5.313,3.347,0,4.98,14.9,130.7,21,0,24.5,0,0,0,0,controlled_simulation
RN-00639,2026-08-17T00:36:46,normal_night_walk,0.0625,0.1124,0.0519,1341.6,-28.493,0,2.47,0.948,7.879,2.853,0,3.33,0.0,166.8,0,1,45.8,1,0,0,0,controlled_simulation
RN-00303,2026-08-08T10:28:46,normal_day_walk,0.0523,0.2206,0.0654,2191.1,-21.252,0,1.96,0.935,6.155,4.764,0,4.93,20.4,5.0,10,0,58.9,1,0,0,0,controlled_simulation
RN-00719,2026-08-29T17:44:24,normal_commute,0.0279,0.18,0.1122,1741.2,-18.857,0,3.239,1.73,3.91,2.663,0,13.0,8.2,101.1,17,0,26.5,1,0,0,0,controlled_simulation
RN-00625,2026-08-14T02:59:39,normal_night_walk,0.0606,0.2288,0.093,2369.5,-16.456,0,3.461,1.065,6.982,3.353,0,4.09,15.1,147.3,2,1,71.9,0,0,0,0,controlled_simulation
RN-00008,2026-08-27T13:10:35,normal_day_walk,0.0838,0.1632,0.1009,2010.6,-10.683,0,2.279,1.163,7.94,4.631,0,5.13,10.6,160.9,13,0,25.4,0,0,0,0,controlled_simulation
RN-00804,2026-08-29T18:28:14,normal_commute,0.0798,0.2674,0.0791,2124.4,-16.697,0,4.282,0.2,8.38,3.255,0,16.39,52.0,166.1,18,0,23.3,0,0,0,0,controlled_simulation
RN-01050,2026-08-24T06:07:34,exercise_running,0.0658,0.2853,0.0651,2082.0,-12.156,0,6.622,1.932,8.19,5.058,0,6.24,20.1,23.4,6,0,34.3,0,0,0,0,controlled_simulation
RN-00337,2026-08-12T21:18:18,normal_day_walk,0.0575,0.3147,0.1254,1852.4,-9.091,0,2.908,1.202,11.489,2.34,0,4.9,12.0,128.0,21,0,16.0,0,0,0,0,controlled_simulation
RN-00048,2026-08-06T13:30:24,normal_day_walk,0.0367,0.3234,0.096,2049.1,-11.752,0,4.807,1.498,5.658,4.026,0,4.33,5.5,141.0,13,0,19.6,0,0,0,0,controlled_simulation
RN-01764,2026-08-21T21:50:18,simulated_fall,0.1081,0.1735,0.089,2028.0,-15.007,0,17.668,3.575,29.753,22.909,1,3.85,92.9,221.9,21,0,61.8,0,0,0,1,controlled_simulation
RN-00107,2026-08-30T13:22:44,normal_day_walk,0.0325,0.2087,0.0518,1628.0,-17.293,0,2.781,1.931,4.025,3.244,0,4.04,0.0,15.6,13,0,15.4,0,0,0,0,controlled_simulation
RN-00350,2026-08-02T16:57:41,normal_day_walk,0.0585,0.2405,0.0779,2032.4,-20.372,0,2.891,0.553,8.742,4.35,0,5.92,36.8,30.8,16,0,22.8,1,0,0,0,controlled_simulation
RN-01080,2026-08-03T07:05:59,exercise_running,0.1014,0.2434,0.0674,1588.7,-14.467,0,5.258,2.773,13.271,4.801,0,9.16,35.6,250.0,7,0,7.7,0,0,0,0,controlled_simulation
RN-00239,2026-08-02T09:32:11,normal_day_walk,0.0493,0.1276,0.0592,1921.6,-18.494,0,3.001,1.205,9.466,0.4,0,2.01,3.2,215.5,9,0,24.1,2,0,0,0,controlled_simulation
RN-00214,2026-08-14T17:31:36,normal_day_walk,0.0422,0.2536,0.0923,1831.8,-28.976,0,1.836,0.663,8.919,5.005,0,1.66,11.1,175.9,17,0,39.8,0,0,0,0,controlled_simulation
RN-01776,2026-08-10T21:15:07,simulated_fall,0.1094,0.379,0.1117,2936.5,-26.427,0,20.099,3.0,31.854,25.755,1,4.63,30.0,93.0,21,0,63.6,1,0,0,1,controlled_simulation
RN-01139,2026-08-04T13:41:33,social_shout_laughter,0.2526,0.6106,0.1523,2459.9,-22.1,1,3.785,0.831,8.504,1.76,0,3.06,49.4,105.6,13,0,11.2,0,0,0,0,controlled_simulation
RN-00794,2026-08-14T13:22:40,normal_commute,0.0581,0.144,0.0661,2008.0,-20.843,0,1.482,0.598,6.566,2.87,0,21.68,49.6,153.3,13,0,58.0,0,0,0,0,controlled_simulation
RN-01587,2026-08-22T04:07:43,suspicious_night_deviation,0.0706,0.1118,0.0996,1388.4,-20.431,0,4.235,1.628,7.732,3.484,0,2.47,442.1,844.3,4,1,125.9,1,0,0,0,controlled_simulation
RN-01583,2026-08-25T21:01:25,suspicious_night_deviation,0.0537,0.2373,0.0806,2301.2,-22.595,0,2.631,1.401,4.55,3.202,0,3.54,322.8,296.9,21,0,91.4,1,0,0,0,controlled_simulation
RN-01672,2026-08-04T21:27:09,simulated_help_call,0.4031,0.8712,0.1501,3194.1,-11.881,1,4.874,1.299,5.894,3.777,0,4.77,100.0,250.9,21,0,76.4,0,0,1,1,controlled_simulation
RN-00524,2026-08-10T23:12:46,normal_night_walk,0.0622,0.2378,0.1251,1247.4,-19.727,0,2.7,1.079,9.824,1.677,0,5.04,54.8,129.7,23,1,19.9,0,0,0,0,controlled_simulation
RN-00233,2026-08-04T14:16:12,normal_day_walk,0.0508,0.1675,0.0967,1783.8,-17.597,0,3.737,1.05,6.943,3.565,0,3.4,7.6,69.7,14,0,34.4,2,0,0,0,controlled_simulation
RN-00645,2026-08-28T05:40:53,normal_night_walk,0.0473,0.04,0.0623,1643.7,-19.173,0,2.99,0.922,9.08,3.508,0,3.94,44.3,97.8,5,0,8.4,0,0,0,0,controlled_simulation
RN-01508,2026-08-24T23:38:33,suspicious_night_deviation,0.0628,0.184,0.0995,1650.9,-16.122,0,3.352,1.004,7.638,2.703,0,2.95,505.4,430.5,23,1,56.5,1,0,0,0,controlled_simulation
RN-00534,2026-08-01T02:52:32,normal_night_walk,0.0627,0.2948,0.118,2305.8,-16.247,0,4.718,0.623,6.801,1.121,0,5.79,42.7,301.1,2,1,19.2,1,0,0,0,controlled_simulation
RN-01942,2026-08-14T21:41:34,manual_sos_simulation,0.0749,0.169,0.0729,1907.5,-12.929,0,1.939,0.985,6.055,3.45,0,5.71,285.1,512.8,21,0,50.6,0,1,1,1,controlled_simulation
RN-00604,2026-08-01T01:27:22,normal_night_walk,0.0621,0.1895,0.0659,1058.9,-11.098,0,1.804,1.023,11.085,3.158,0,2.98,0.0,87.6,1,1,52.5,0,0,0,0,controlled_simulation
RN-01330,2026-08-05T12:24:16,minor_route_deviation,0.015,0.2646,0.0768,2034.5,-16.682,0,3.113,1.438,7.281,4.228,0,3.06,145.2,435.3,12,0,1.7,0,0,0,0,controlled_simulation
RN-01075,2026-08-07T19:23:30,exercise_running,0.0993,0.4051,0.1186,2242.8,-17.24,0,6.617,1.859,10.496,7.763,0,14.23,18.5,169.6,19,0,1.0,0,0,0,0,controlled_simulation
RN-01305,2026-08-25T17:02:45,minor_route_deviation,0.049,0.215,0.076,2107.1,-17.683,0,1.597,0.776,3.689,4.225,0,5.19,151.1,212.9,17,0,50.1,1,0,0,0,controlled_simulation
RN-00061,2026-08-11T21:47:07,normal_day_walk,0.0841,0.1892,0.0736,1516.0,-13.378,0,2.298,1.062,7.429,1.362,0,4.13,49.4,139.8,21,0,32.3,0,0,0,0,controlled_simulation
RN-01264,2026-08-11T12:38:20,minor_route_deviation,0.0556,0.2299,0.039,1727.2,-15.416,0,3.467,1.483,7.186,2.343,0,7.26,164.2,96.1,12,0,1.0,0,0,0,0,controlled_simulation
RN-00093,2026-08-23T06:23:17,normal_day_walk,0.0753,0.1791,0.0436,1674.2,-9.471,0,1.166,1.033,7.174,5.515,0,2.55,0.0,5.0,6,0,27.0,0,0,0,0,controlled_simulation
RN-00667,2026-08-19T01:25:24,normal_night_walk,0.0496,0.0837,0.0971,1295.1,-17.684,0,3.256,0.997,6.578,0.412,0,4.01,9.9,141.1,1,1,27.6,0,0,0,0,controlled_simulation
RN-00281,2026-08-18T16:56:50,normal_day_walk,0.0987,0.1228,0.063,2080.7,-16.712,0,3.468,0.837,11.071,4.064,0,6.78,25.5,138.9,16,0,19.3,0,0,0,0,controlled_simulation
RN-01114,2026-08-31T15:57:31,exercise_running,0.0828,0.2701,0.1053,2448.6,-9.08,0,6.72,1.939,9.353,7.389,0,12.1,7.3,160.7,15,0,53.2,0,0,0,0,controlled_simulation
RN-00360,2026-08-08T21:28:09,normal_day_walk,0.0452,0.2603,0.0811,1698.7,-27.292,0,1.998,0.345,7.565,4.645,0,10.72,20.1,157.6,21,0,1.0,0,0,0,0,controlled_simulation
RN-01129,2026-08-23T14:41:21,social_shout_laughter,0.1166,0.5959,0.122,3034.6,-25.028,0,3.697,1.062,7.054,3.672,0,2.97,12.6,77.4,14,0,50.9,0,0,0,0,controlled_simulation
RN-01170,2026-08-26T19:53:01,social_shout_laughter,0.2889,0.6333,0.09,2798.9,-14.959,1,3.965,0.807,7.543,1.606,0,8.3,11.3,38.2,19,0,32.0,0,0,0,0,controlled_simulation
RN-00848,2026-08-13T17:39:49,normal_commute,0.0226,0.1546,0.0577,2248.2,-11.044,0,3.137,1.513,8.759,3.701,0,20.54,2.2,73.3,17,0,2.6,0,0,0,0,controlled_simulation
RN-01522,2026-08-22T23:58:47,suspicious_night_deviation,0.0586,0.04,0.083,2120.2,-27.346,0,2.137,1.085,6.504,3.16,0,3.97,408.0,416.4,23,1,87.7,0,0,0,0,controlled_simulation
RN-00111,2026-08-18T22:59:13,normal_day_walk,0.0364,0.1849,0.0537,1785.1,-24.084,0,2.141,0.828,6.24,1.731,0,6.98,26.8,293.9,22,1,65.8,0,0,0,0,controlled_simulation
RN-00043,2026-08-24T22:35:40,normal_day_walk,0.07,0.2045,0.1004,2131.3,-11.741,0,5.344,1.247,8.275,2.8,0,6.41,21.8,75.8,22,1,1.3,0,0,0,0,controlled_simulation
RN-00126,2026-08-19T22:04:27,normal_day_walk,0.0454,0.335,0.0449,2355.2,-18.471,0,2.793,0.867,8.368,3.302,0,5.16,23.5,167.3,22,1,23.4,0,0,0,0,controlled_simulation
RN-00205,2026-08-30T07:41:30,normal_day_walk,0.0392,0.1564,0.0677,2027.8,-31.747,0,3.297,0.718,8.161,4.934,0,4.33,22.8,81.7,7,0,54.6,0,0,0,0,controlled_simulation
RN-00053,2026-08-17T13:59:22,normal_day_walk,0.0347,0.1534,0.1259,1698.8,-8.475,0,2.522,0.787,6.847,4.713,0,7.19,0.0,175.6,13,0,53.1,0,0,0,0,controlled_simulation
RN-00546,2026-08-25T03:38:47,normal_night_walk,0.0436,0.04,0.0964,2517.0,-18.998,0,1.684,1.644,5.442,2.555,0,2.94,23.1,117.2,3,1,33.7,0,0,0,0,controlled_simulation
RN-00069,2026-08-09T10:41:43,normal_day_walk,0.0668,0.1606,0.0636,2401.8,-10.104,0,2.664,1.103,9.09,3.216,0,5.2,12.3,14.2,10,0,1.0,1,0,0,0,controlled_simulation
RN-01741,2026-08-28T01:31:34,simulated_help_call,0.2621,0.8891,0.1671,3085.4,-10.891,1,3.045,1.231,4.38,4.104,0,3.39,295.7,590.4,1,1,129.7,0,0,1,1,controlled_simulation
RN-01548,2026-08-08T01:49:15,suspicious_night_deviation,0.025,0.225,0.1008,2124.5,-14.18,0,3.698,1.442,9.567,3.947,0,6.66,288.0,317.9,1,1,65.4,2,0,0,0,controlled_simulation
